,root_id,nucleus_id,volume,clf_type,cell_type,mtype,axon_length,dendrite_length,max_dend_y_path_dist_to_soma,max_dend_y_euclid_dist_to_soma,ds_num_of_incoming_synapses,ds_num_of_outgoing_synapses,ds_incoming_syn_mean_weight,ds_outgoing_syn_mean_weight,ds_incoming_syn_sum_weight,ds_outgoing_syn_sum_weight,ds_incoming_syn_std_weight,ds_outgoing_syn_std_weight,num_of_incoming_synapses,num_of_outgoing_synapses,num_of_incoming_neurons,num_of_outgoing_neurons,num_of_ex_incoming_synapses,num_of_ex_outgoing_synapses,num_of_inh_incoming_synapses,num_of_inh_outgoing_synapses,incoming_syn_mean_weight,incoming_syn_sum_weight,incoming_syn_std_weight,outgoing_syn_mean_weight,outgoing_syn_sum_weight,outgoing_syn_std_weight,ex_incoming_syn_mean_weight,ex_incoming_syn_sum_weight,ex_incoming_syn_std_weight,ex_outgoing_syn_mean_weight,ex_outgoing_syn_sum_weight,ex_outgoing_syn_std_weight,inh_incoming_syn_mean_weight,inh_incoming_syn_sum_weight,inh_incoming_syn_std_weight,inh_outgoing_syn_mean_weight,inh_outgoing_syn_sum_weight,inh_outgoing_syn_std_weight
820,864691135875426190,292878,255.332352,E,23P,L2c,2755.276123046875,4077.63525390625,240.81757874786854,165.32183165077865,3620,155,8178.732596685083,6909.832258064516,29607012,1071024,8513.580120538418,6396.940433816633,90,16,56,15,35,11,55,5,5450.488888888889,490544,5713.474213051974,9057.0,144912,7613.172597544338,8988.8,314608,7297.291539820982,10611.272727272728,116724.0,8398.185053828423,3198.836363636364,175936.0,2548.2272109601386,5637.6,28188.0,3647.1039250342183
821,864691135875460494,305244,246.78055936,E,6P-CT,L6tall-a,1480.984619140625,2179.7431640625,562.7311869300902,519.4649466632196,1982,112,7504.417759838547,5858.642857142857,14873756,656168,6874.43952508889,4787.848743092736,34,24,26,15,21,12,13,12,6217.64705882353,211400,6241.505558768526,8373.333333333334,200960,5527.392835284602,8200.57142857143,172212,7049.625161068114,9105.666666666666,109268.0,6970.348907256285,3014.4615384615386,39188.0,2234.6719812771908,7641.0,91692.0,3383.1575487996415
822,864691135877467731,292718,223.68960512,E,23P,L2b,3745.76171875,2722.50048828125,184.5250938348472,156.26856986126603,1804,108,6033.680709534368,7572.148148148148,10884760,817792,5253.709821351682,9602.043809074476,64,29,49,24,28,13,36,16,3769.4375,241244,3505.712150704012,8850.068965517241,256652,11748.566838294128,5023.0,140644,4301.800901947927,14345.846153846154,186496.0,15596.98476701459,2794.4444444444443,100600.0,2298.4635018063263,4384.75,70156.0,2836.2296164979307
823,864691135877825107,264841,362.67229184,E,5P-PT,L5a,2819.796875,3549.290771484375,400.4985932856798,371.9916902823465,2946,133,7035.361846571623,5543.458646616541,20726176,737280,6907.197212576568,6026.746077143543,75,21,42,16,23,9,52,12,4744.586666666667,355844,5041.566854575624,5575.619047619048,117088,5070.420650119771,6702.260869565217,154152,5781.616783184375,6075.111111111111,54676.0,6473.060695330463,3878.6923076923076,201692.0,4407.917193215921,5201.0,62412.0,3638.4330418464483
824,864691135877954899,267260,316.2251264,E,5P-IT,L5ET,5166.2919921875,3483.130859375,468.3185033723712,434.1767357194126,3922,357,7536.381438041815,7637.064425770308,29557688,2726432,8376.093067980431,6631.383649578279,118,39,61,31,34,25,84,14,5844.1016949152545,689604,6178.3482069182,6388.820512820513,249164,5728.998851420659,8002.117647058823,272072,7795.008251003843,5917.76,147944.0,5670.826178115495,4970.619047619048,417532.0,5136.184001081982,7230.0,101220.0,5736.009912324569
825,864691135878061395,303164,335.4148864,E,5P-IT,L5b,4419.216796875,4407.34912109375,505.53663144260645,456.6521017093514,3407,348,7654.304666862342,7073.862068965517,26078216,2461704,7427.723899795847,6956.978676323086,62,14,38,12,26,9,36,5,6612.8387096774195,409996,6742.17895809787,4893.714285714285,68512,4750.439790596406,9544.615384615385,248160,8962.8809717417,5266.222222222223,47396.0,5400.394425467207,4495.444444444444,161836.0,3094.7508465899377,4223.2,21116.0,3160.960259161763
826,864691135878151251,311990,382.90685952,E,WM-P,L6wm,-1.0,2702.311279296875,448.6158768609166,333.5025346498463,2280,37,6486.368421052632,1574.7027027027027,14788920,58264,6546.120156195855,1416.7654227025969,17,5,17,5,15,4,2,1,5318.117647058823,90408,2832.7287588919075,1889.6,9448,1779.0866870391674,5498.4,82476,2948.487811291295,1964.0,7856.0,1982.1099868574397,3966.0,7932.0,966.0,1592.0,1592.0,0.0
827,864691135885298544,344307,267.51074304,E,6P-IT,L6tall-c,4185.6279296875,2350.54248046875,657.1919954121113,586.640452314173,1853,372,6300.844036697248,6356.1720430107525,11675464,2364496,5646.63161616755,5778.171892736846,44,19,31,13,23,10,21,9,3950.4545454545455,173820,4924.353891419044,6648.8421052631575,126328,5394.163485834607,3544.695652173913,81528,6136.444363726566,5712.0,57120.0,5446.873598680256,4394.857142857143,92292.0,3031.160115575966,7689.777777777777,69208.0,5138.4176072184755
828,864691135885361520,311769,233.24622848,E,6P-U,L6tall-c,1636.8675537109375,2647.477294921875,710.4937602132559,608.884289482495,1913,126,5143.299529534762,4784.507936507936,9839132,602848,4363.141098972135,4726.691221217085,41,28,35,22,29,24,12,4,3824.9756097560976,156824,3920.416382115708,4349.0,121772,4332.419004271335,4236.827586206897,122868,4532.0848370560625,3737.5,89700.0,3931.309504054173,2829.6666666666665,33956.0,1214.3425747658232,8018.0,32072.0,4790.893444859737
829,864691135885406064,303087,241.84733696,E,5P-IT,L5b,8006.4462890625,2364.55712890625,458.75631769001484,418.29282213821824,1584,792,6093.866161616162,7613.883838383838,9652684,6030196,5484.035594918189,7117.897557781521,53,80,35,68,26,47,27,33,4868.452830188679,258028,3884.0089509157774,5826.0,466080,3894.025834531661,6356.0,165256,4566.926453400496,6121.617021276596,287716.0,4472.544454321331,3436.0,92772.0,2311.973856061333,5404.969696969697,178364.0,2822.776115649579
830,864691135885623408,307021,258.85458432,E,6P-IT,L6short-b,6127.26220703125,2261.620361328125,334.8599406555295,226.74185744743028,1888,500,6335.298728813559,6619.176,11961044,3309588,6665.417817825438,5992.804586253752,23,25,11,20,7,14,16,11,3831.1304347826085,88116,2312.0439160931373,6369.12,159228,4543.116184470742,2753.1428571428573,19272,2372.629368959463,5598.285714285715,78376.0,4698.107269780816,4302.75,68844.0,2119.091653869648,7350.181818181818,80852.0,4135.00299699093
831,864691135885635952,309345,288.38658048,E,6P-IT,L6tall-b,1519.5057373046875,2207.56298828125,506.2574428245425,441.6640047405961,2157,128,6013.081131200742,5269.75,12970216,674528,5378.744924929582,4438.683384462109,48,26,36,23,28,16,20,10,4595.666666666667,220592,3801.7442341933292,5670.461538461538,147432,4573.368403727499,5317.857142857143,148900,4135.35398134433,4147.0,66352.0,4552.283932269603,3584.6,71692.0,2998.9614935840705,8108.0,81080.0,3401.244478128557
832,864691135885663600,267203,309.608448,E,5P-NP,L5NP,9930.203125,3659.02685546875,519.0748459398746,476.50183137889314,1300,1561,4737.16,8224.384368994235,6158308,12838264,4960.475651721625,6708.158351575589,33,167,28,130,16,134,17,33,3224.6060606060605,106412,2384.1765485191577,8904.91017964072,1487120,8689.707275670595,4118.0,65888,2647.7783139832536,9367.10447761194,1255192.0,9401.776455089352,2383.764705882353,40524.0,1725.593897062068,7028.121212121212,231928.0,4337.157117755305
833,864691135885694832,312015,419.76283136,E,WM-P,L6wm,-1.0,2599.704345703125,344.912631675601,158.6977170329376,1834,34,5015.762268266085,3099.529411764706,9198908,105384,3965.023977338144,3592.1763044255113,15,4,13,4,12,3,3,1,4273.066666666667,64096,3062.72853224412,4109.0,16436,3467.294478408201,4905.0,58860,3039.6237157472856,4925.333333333333,14776.0,3655.6678672378807,1745.3333333333333,5236.0,1399.1019341785723,1660.0,1660.0,0.0
834,864691135885901424,298957,324.36207616,I,BC,PTC,21811.8515625,3602.16796875,192.88774053752422,173.0245104751594,6940,5445,5653.243804034582,4471.984573002755,39233512,24349956,3322.2943264943315,3603.952410860005,334,678,168,258,223,619,111,59,5664.946107784431,1892092,3564.2174998612504,4569.6106194690265,3098196,3888.519063750333,5853.14798206278,1305252,3450.1843156825735,4460.794830371567,2761232.0,3886.6221807214583,5286.846846846847,586840.0,3754.5284086205425,5711.254237288135,336964.0,3721.254643504537
835,864691135885911920,294694,312.37095424,E,23P,L3a,4435.8203125,3617.07470703125,258.00609067082405,231.08019052652426,4767,384,8036.294524858402,6649.604166666667,38309016,2553448,8704.450237840598,6217.850902306678,170,59,82,45,58,27,112,32,5124.164705882353,871108,5625.681254112427,6276.745762711865,370328,5386.90955581046,7883.862068965517,457264,8159.332628744356,7022.222222222223,189600.0,7259.600669220258,3695.035714285714,413844.0,2752.2755388190394,5647.75,180728.0,2858.622034739815
836,864691135885921648,258388,263.4694656,E,23P,L3a,6600.11474609375,3922.37646484375,237.05388170480728,214.64215427671238,5497,468,6854.914316900127,7253.08547008547,37681464,3394444,6769.97605130515,6762.457097922461,191,88,98,65,74,49,117,39,4098.219895287958,782760,4333.163802354291,7174.727272727273,631376,5686.606834418589,5780.918918918919,427788,6069.480178901197,7710.938775510204,377836.0,6439.209827326114,3033.948717948718,354972.0,2104.46679137558,6501.025641025641,253540.0,4478.445033984392
837,864691135890158729,291295,351.30310656,E,23P,L2a,6489.54443359375,5394.62548828125,190.6922171935439,93.08853337437571,6385,348,8437.777290524667,6945.494252873563,53875208,2417032,9669.192034937843,8496.580173268041,169,49,78,33,52,17,117,32,5050.674556213018,853564,6197.400832884336,5925.142857142857,290332,5339.793346150377,9011.615384615385,468604,9101.799560344449,8211.29411764706,139592.0,7756.689316247553,3290.25641025641,384960.0,2930.3436225500227,4710.625,150740.0,2728.7723630554087
838,864691135890167433,265037,286.28123648,E,5P-IT,L4c,11535.625,3423.654296875,428.61290660500526,386.30837535011807,2827,1051,6044.026883622214,7226.964795432921,17086464,7595540,6401.647215892527,7730.676188460188,89,119,62,101,41,88,48,31,4499.775280898876,400480,3984.541290765592,8061.6134453781515,959332,7694.222445696046,5705.658536585366,233932,4977.631445801508,8659.045454545454,761996.0,8267.17916043079,3469.75,166548.0,2443.6108400275198,6365.677419354839,197336.0,5417.666277645913
839,864691135891467401,303067,278.38283776000003,E,5P-IT,L4c,5096.77734375,3359.319091796875,465.15887232124805,415.992748683526,1601,292,5232.714553404123,5419.972602739726,8377576,1582632,4465.473523096783,5176.876690942328,34,25,23,22,14,10,20,15,4290.35294117647,145872,4965.691717009193,5348.8,133720,6188.146708021716,7654.857142857143,107168,6201.521735568996,7377.6,73776.0,8273.434923899506,1935.2,38704.0,1235.6708946964804,3996.266666666667,59944.0,3689.907378542478
840,864691135911028905,267299,484.63446016,E,5P-PT,L5ET,2490.956298828125,5489.63671875,581.124467253685,491.5549131281566,6435,224,7449.862937062937,7059.178571428572,47939868,1581256,7899.829520365171,5802.977490377379,186,32,114,19,94,10,92,22,6486.537634408603,1206496,6505.658024720109,7961.5,254768,5585.92720593457,9606.595744680852,903020,7636.51607559022,5703.6,57036.0,5059.577041611285,3298.6521739130435,303476.0,2423.6592009800543,8987.818181818182,197732.0,5511.702786191014
841,864691135911301033,291311,359.9261696,E,23P,L2a,4488.0322265625,4118.755859375,135.67713072896004,98.48169062092389,5405,281,8950.909158186863,7918.462633451957,48379664,2225088,9145.931705030378,8635.75363717931,123,45,70,31,43,23,80,22,7274.048780487805,894708,8721.122108243226,7547.644444444444,339644,7259.849956072878,13652.558139534884,587060,11743.039805541272,9540.869565217392,219440.0,8898.354079874145,3845.6,307648.0,3032.4532378917233,5463.818181818182,120204.0,4065.8146409071423
842,864691135911348649,291326,224.69443584,E,23P,L2b,3046.326416015625,3184.971435546875,130.58798056840897,96.64587090078271,1913,113,6536.313643491898,6023.008849557522,12503968,680600,5978.860536341643,6056.6330091067375,30,8,24,5,10,3,20,5,3065.3333333333335,91960,2412.0405377098364,4889.0,39112,5304.07418877225,4338.0,43380,3264.7828718002056,9021.333333333334,27064.0,6611.186748400186,2429.0,48580.0,1477.4117232511728,2409.6,12048.0,1547.6818277669347
